what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1438182435759
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1438182435759
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1438182435774
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1438182435774
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1438182435774
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1438182435774
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1438182435774
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1438182435774
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1438182435774
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1438182435806
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1438182435806
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1438182435806
started,bundle,org.eclipse.wst.web,1.1.401.v201007151900,"org.eclipse.wst.web",1438182435806
os,sysinfo,,,"win32",1438182435806
arch,sysinfo,,,"x86",1438182435806
ws,sysinfo,,,"win32",1438182435806
locale,sysinfo,,,"en_IN",1438182435806
processors,sysinfo,,,"4",1438182435806
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1438182435806
java.runtime.version,sysinfo,,,"1.8.0_51-b16",1438182435806
java.specification.name,sysinfo,,,"Java Platform API Specification",1438182435806
java.specification.vendor,sysinfo,,,"Oracle Corporation",1438182435806
java.specification.version,sysinfo,,,"1.8",1438182435806
java.vendor,sysinfo,,,"Oracle Corporation",1438182435806
java.version,sysinfo,,,"1.8.0_51",1438182435806
java.vm.info,sysinfo,,,"mixed mode",1438182435806
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1438182435806
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1438182435806
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1438182435806
java.vm.specification.version,sysinfo,,,"1.8",1438182435806
java.vm.vendor,sysinfo,,,"Oracle Corporation",1438182435806
java.vm.version,sysinfo,,,"25.51-b03",1438182435806
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1438182443684
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438182448348
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438182564514
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1438182569209
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1438182572501
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438182573827
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438182583249
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438182588210
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1438182588928
started,bundle,org.eclipse.wst.common.emf,1.2.1.v201008260500,"org.eclipse.wst.common.emf",1438182588943
started,bundle,org.eclipse.jem.util,2.1.2.v201008120100,"org.eclipse.jem.util",1438182588943
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.2.v201008242000,"org.eclipse.wst.common.emfworkbench.integration",1438182588943
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1438182588959
started,bundle,org.eclipse.wst.common.modulecore,1.2.3.v201008242000,"org.eclipse.wst.common.modulecore",1438182588975
started,bundle,org.eclipse.jst.j2ee.core,1.2.2.v201008120100,"org.eclipse.jst.j2ee.core",1438182588975
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1438182588975
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1438182588990
started,bundle,org.eclipse.wst.xml.core,1.1.502.v201009010342,"org.eclipse.wst.xml.core",1438182588990
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1438182589006
started,bundle,org.eclipse.jst.j2ee,1.1.402.v201009151730,"org.eclipse.jst.j2ee",1438182589053
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1438182589271
started,bundle,org.eclipse.wst.jsdt.core,1.1.2.v201009011528,"org.eclipse.wst.jsdt.core",1438182589411
started,bundle,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui",1438182589443
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438182589817
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438182589911
started,bundle,org.eclipse.pde.core,3.6.1.v20100902_r361,"org.eclipse.pde.core",1438182589942
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438182590035
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1438182590051
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438182591627
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438182592360
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438182594154
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438182594216
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438182594279
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438182594279
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1438182595027
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438182595027
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438182595979
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438223278650
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438223279883
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438226713199
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1438226714104
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1438226714135
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1438226714182
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1438226714182
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1438226714182
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1438226714213
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1438272140717
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1438272140733
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1438272140733
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1438272140733
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1438272140733
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1438272140733
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1438272140733
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1438272140733
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1438272140733
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1438272140733
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1438272140733
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1438272140748
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1438272140748
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1438272140748
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1438272140748
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1438272140748
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1438272140748
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1438272140748
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1438272140748
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1438272140748
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1438272140748
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1438272140764
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1438272140764
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1438272140764
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1438272140764
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1438272140764
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1438272140764
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1438272140764
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1438272140764
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1438272140764
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1438272140764
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1438272140764
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1438272140764
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1438272140764
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1438272140764
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1438272140764
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1438272140779
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1438272140779
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1438272140779
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1438272140779
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1438272140779
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1438272140779
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1438272140779
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1438272140779
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1438272140779
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1438272140779
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1438272140795
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.200.v201008201800,"org.eclipse.jst.ws.jaxrs.core",1438272140795
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1438272140795
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1438272140795
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1438272140795
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1438272140795
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1438272140795
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1438272140795
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1438272140795
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1438272140795
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1438272140795
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1438272140795
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1438272140795
started,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1438272140826
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1438272140826
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1438272140826
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1438272140826
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1438272140826
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1438272140826
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1438272140826
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1438272140826
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1438272140826
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1438272140826
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1438272140842
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1438272140842
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1438272140842
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1438272140842
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1438272140842
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1438272140842
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1438272140842
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1438272140842
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1438272140842
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1438272140842
started,bundle,org.eclipse.wst.web,1.1.401.v201007151900,"org.eclipse.wst.web",1438272140842
os,sysinfo,,,"win32",1438272140857
arch,sysinfo,,,"x86",1438272140857
ws,sysinfo,,,"win32",1438272140857
locale,sysinfo,,,"en_IN",1438272140857
processors,sysinfo,,,"4",1438272140857
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1438272140857
java.runtime.version,sysinfo,,,"1.8.0_51-b16",1438272140857
java.specification.name,sysinfo,,,"Java Platform API Specification",1438272140857
java.specification.vendor,sysinfo,,,"Oracle Corporation",1438272140857
java.specification.version,sysinfo,,,"1.8",1438272140857
java.vendor,sysinfo,,,"Oracle Corporation",1438272140857
java.version,sysinfo,,,"1.8.0_51",1438272140857
java.vm.info,sysinfo,,,"mixed mode",1438272140857
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1438272140857
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1438272140857
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1438272140857
java.vm.specification.version,sysinfo,,,"1.8",1438272140857
java.vm.vendor,sysinfo,,,"Oracle Corporation",1438272140857
java.vm.version,sysinfo,,,"25.51-b03",1438272140857
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1438272141965
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438272142776
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438272145990
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1438272151562
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1438272151593
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1438272152748
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438272159440
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438272747674
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438272750185
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438272751074
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438272751776
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438272752978
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438272755162
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438274601295
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438274603568
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438274786590
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438274786684
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438274786834
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438274789796
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438274790620
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438274790682
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438275507690
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1438275510494
started,bundle,org.eclipse.wst.ws.service.policy,1.0.203.v201004211732,"org.eclipse.wst.ws.service.policy",1438275510495
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1438275510536
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1438275510538
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1438275510560
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1438275510579
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438275517115
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438275539599
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438275548709
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1438275555535
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1438275556286
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438275556339
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438275556454
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1438275556794
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1438275561885
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textStart",1438275563521
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1438275563631
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1438275566077
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1438275570728
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1438275591093
started,bundle,org.eclipse.help.base,3.5.2.v201009090800,"org.eclipse.help.base",1438275606183
started,bundle,org.eclipse.help.ui,3.5.2.r36_v20100702,"org.eclipse.help.ui",1438275606374
